,Id,User,Tweet,class_label
313,1.33E+18,COLO-SPEED,"Introducing #ICEstudy! This is an interview study &amp; #colocohort substudy, exploring barriers to #endoscopy attendance during #covid19. Currently recruiting @ sponsor site @RI_STSFT with other sites opening soon! See https://t.co/J4JUN0Fhpg for details @BottProf @StinaMary https://t.co/9nohpefaOK",NEGATIVE
314,1.22E+18,Honda e Buyer‘s Club Berlin,Boing Bum Chuck. #honda #volkswagen #mercedesbenz #covid19 #musicforhope #fridaysforfuture https://t.co/bA4ABuX5NT,NEGATIVE
315,1.08E+18,मयंक राष्ट्रवादी🇮🇳,"Under the leadership of PM @narendramodi the Indian govt. is leaving no stone unturned in India's fight against #COVID19 &amp; also living up to its ethos of ""Vasudhaiva Kutumbakam- the whole world is one""
#LargestVaccineDrive https://t.co/G2F4vY9mjM",NEGATIVE
316,475464171,Tim Shelley,"Big announcement on United Center Mass Vax Site at 11:30a with Pritzker, Lightfoot, Durbin, Duckworth, Preckwinkle #COVID19",NEGATIVE
317,83811756,Ciaran Moynihan,"Congratulations to all the recipients @uoft &amp; @ucl, best wishes to your joint multidisciplinary projects. Both universities are contributing matching funds to support collaborative #educationandresearch initiatives in response to the #COVID19 #pandemic. https://t.co/hc5cxiI24M",NEGATIVE
318,50768739,Roberto Perez,"Purim is a celebration of joy and the deliverance from evil — what a perfect idea to celebrate right now as we come back from the #COVID19 crisis.

To our Jewish community celebrating tonight, Purim Sameach! Have a safe and healthy holiday. https://t.co/2pTvdcBVSy",NEGATIVE
319,2322715574,Jules,"'If any person over 85 is going for the jab, I'll bring them for free'
Taxi driver Paul Ryan in Greystones is offering his services to bring elderly patients for their #COVID19 vaccines. He tells us more on @RTERadio1 and wants to get more taxi drivers to do the same! https://t.co/vswzAQFvi6",NEGATIVE
320,4234330173,CoGTA,Confirmed #COVID19 cases per district as of 25 February 2021. @SedibengDM #StaySafe #PlayYourPart https://t.co/HxIwLFTHpP,POSITIVE
321,1.32E+18,Alyssa Delaney Scott,Cities across the U.S. need relief to help small businesses &amp; residents negatively impacted by #COVID19. The @CITYOFMESA is one of 425 cities signed onto a letter urging Congress to pass the #AmericanRescuePlan to provide direct fiscal assistance.👉https://t.co/MfZeewVFcH,NEGATIVE
322,1.19E+18,🇮🇳 Bikram Samanta 🇮🇳 #StayHome #StaySafe,"From morning of 25.02.2021 to morning of 26.02.2021, 9 people arrested, 794 vehicles seized, Rs. 22,94,950/- fine collected by #OdishaPolice for violation of #COVID19 guidelines.
The effect of the #CoronaVirus still continues. We urge all to be careful and be safe.",NEGATIVE
323,7.46E+17,Foothill College President,"Our top priority is getting students back in the classroom as safely and quickly as possible.

CA's equity-centered plan prioritizes #COVID19 vaccines for educators through dedicated https://t.co/AJLQxKLZZq access and @FEMA mobile sites and vaccine drives. https://t.co/s1ZvR0OCSV",NEGATIVE
324,158298500,Mid Ulster Council,"As the weekend approaches, remember to adhere to the ⬇ important safety advice from @nidirect when you're out shopping for your essentials! Help reduce the spread of #COVID19 by shopping safely and keeping your distance. https://t.co/J9vufu3X9z",NEGATIVE
325,1.34E+18,Ginno De Lucca Moretti,"Vaccines teach your immune system how to protect you from diseases. A #COVID19 vaccine will offer you protection from COVID-19. For factual, expert information you can trust, visit:  https://t.co/fCS9k9xnGl
 
 #CovidVaccine #HoldFirm https://t.co/AtkgCTUj6o",NEGATIVE
326,9.18E+17,Belgium in Ireland,"🇪🇺 On February 25 and 26, the members of the European Council met via video conference to discuss:

🦠 #COVID19 pandemic 
💙 #COVAX solidarity
🛡️ Security and defence
🌍 Southern Neighbourhood

➡️ Read the main conclusions here: https://t.co/gV038dHd8A https://t.co/JiSvmqhRSY",NEGATIVE
327,1.25E+18,HazelBrown 🍁 😷 💉,"I’ve said it once, I’ll say it a hundred times. Dr. David Williams failed to exercise the precautionary principle and residents died as a result. #ltccommission #COVID19 https://t.co/jueyfHhNmU",NEGATIVE
328,203646071,Donn Lovett,rt @kylebakx Angst in government ranks as Alberta's debt soars past $100B with no plan to balance budget | CBC News https://t.co/KFeh9aQbmK @CBCHomestretch @jkenney #ableg #abpoli #cdnpoli #COVID19,NEGATIVE
329,351076863,Melissa Kent,"🛬 Wheels down in #CotedIvoire, the 2nd country to receive vaccine doses through #COVAX.

Every shipment is a step closer to protecting everyone, including health care workers and high-risk populations, against #COVID19. 🌏🌎🌍 https://t.co/gg7bzwLJwc",NEGATIVE
330,1.24E+18,Dr. Jennifer Kwan,"#COVID19 Hospital/ICU in #Ontario🏥
Hospitalizations non-ICU: 399
ICU non-ventilated: 91
ICU+ventilator: 193
= Total hospitalized: 683

Hospital #'s incomplete on holidays/weekends.
#COVIDー19 #COVID19Ontario #onpoli https://t.co/cyRjr7OzkO",POSITIVE
331,2337161035,Cafe Deli Felice,Art Will Never Let you Go - Pink 9 The #Sink Series #prints  residency #nobarkingart  #covid19. inspired by “Never Let Me Go” by Kazuo Ishiguro Art will always be there for me. #Pandemic #artisessential #photography #neverletmego #kazuoishiguro @KazuoIshiguro1 #pink #tap https://t.co/i0XF1n03fj,NEGATIVE
332,131276077,Becki M 🌺,"I’m 47 in March and will be down to receive my #COVID19 vaccination in March also. I’d happily wait a month longer to ensure teachers in classrooms with 30 children get their vaccine before me! 

Anyone else feel the same?",NEGATIVE
333,1.00E+18,Colombo Morning Star,"Israel 🇮🇱 Central Election Commission in a video ahead of the March 2021 General #Election, in the midst of the #COVID19 pandemic. 

Come vote. It’s safe!

@ElectionKnesset @IsraelMFA @IsraelinRomania @Israel @IsraelMOH @KnessetT

#בואו_להצביע_בטוח_להגיע
 https://t.co/HBZsg88U0R",NEGATIVE
334,277659827,CUNY Grad School of Public Health & Health Policy,"Distinguished Professor @epi_dude says it is a ""precarious"" time to relax #COVID19 restrictions in New York: https://t.co/2rT9FWrCL5",NEGATIVE
335,1335858469,Maureen,"As I traveled all 64 Colorado counties, people told me they're really struggling. These conversations informed my #COVID19 relief priorities, and virtually all are included in the #AmericanRescuePlan. 

Let's get this much-needed relief to families. https://t.co/ua97KbtM65",NEGATIVE
336,736472070,corixpartners,"Humble #Leadership &gt; 5 Dimensions for a New Style of People Management &gt; https://t.co/FdcG71OhVA via @Entrepreneur @danielcolombopr 

#business #leaders #management #CEO #COVID19 #pandemic #crisisresponse #postcovid #talent #skills #talentmanagement #personaldevelopment https://t.co/royiEIUMlA",NEGATIVE
337,2305652936,Trisha Paul,"Thanks for sharing and reflecting on my #covid19 and #childhoodcancer piece last #followfriday, @TiansterZhang! Looking forward to joining our community of @HemOncWomenDocs. #pedonc #pedpc #womeninmedicine https://t.co/ltmLFRojcc",NEGATIVE
338,18359336,Kari Joys MS,"RT @KariJoys: Just #Imagine! 

#JoyTrain #Joy #Love #Kindness #Quote #COVID19   #MentalHealth #Mindfulness #GoldenHearts #IAM #IQRTG #FamilyTrain #ChooseLove #IAMChoosingLove  RT @Lisandre_Moreau https://t.co/Ln5mmYc6OR",NEGATIVE
339,77080568,Mary Democracy Won Z.,"This is the epitome of ""ClusterF***"" #COVID19
https://t.co/COQGk5tqhD",NEGATIVE
340,138784173,Paul Wood,"“The day I went in, I didn’t know if I was going to live or die,” Bill Barnes said. But both he and his wife started feeling better within 24 hours of receiving monoclonal antibodies at UPMC. 

Learn more about how this treatment can help treat #COVID19. https://t.co/yKVDbtUnbN",NEGATIVE
341,139878063,GOED,".@SBAgov has opened #PPP exclusively to small businesses with fewer than 20 employees through March 9th. Don't miss this opportunity for the #COVID19 relief your Nevada small business needs!
#smallbusiness #Nevada #entrepreneur 

https://t.co/Prwus5qAPK",NEGATIVE
342,8.24E+17,AltFDA,"Today's the day for $JNJ at #FDA. 
Will it get #VRBPAC's OK for an EUA? 
https://t.co/DiOEV8NXGp 

#COVID19 #vaccines https://t.co/A0bhjP8D8d",NEGATIVE
343,1.34E+18,Observer2021,"US #StockMarket in crash mode tracking overnight #Nikkei plunge  of 4% as collapsing US dollar, soaring #bitcoin       , #BidenRemorse , #COVID19 new mutant #B1526 that can evade #vaccine , #Brexit ,  global recession weigh",NEGATIVE
344,22293435,Patricia,"The @US_FDA review of the Johnson&amp;Johnson #COVID19 #vaccine application for emergency approval has started, and is live for public view all day on C-SPAN2, You Tube and FDA website. https://t.co/68d38725mO",POSITIVE
345,1.01E+18,TAS/ST,"#COVID19 Hospitalizations &amp; deaths in #Ontario 
Deaths in the past week: 124

Line = 7 day moving average. #COVIDー19 #onhealth 
https://t.co/EBlWsrd0YT https://t.co/WdY0dIH0kp",POSITIVE
346,480875170,VonVictor V. Rosenchild,"⚕️ #HealthIT | #HyperConverged IT Infrastructure supports the demands on #Hospitals' requirement of reporting #COVID19 cases to @CDCgov, @HHSGov and other agencies

🖥️ https://t.co/m0zw0mRGo3 | @HealthTechMag

@HubBucket @ProsumerSoft @HubMedX

@HubDevOps @HubDataOps @HubHarbor https://t.co/vVQrQN4OvU",NEGATIVE
347,736472070,corixpartners,"Check It Out &gt;&gt; The 2020 Edition of my Book &gt;&gt; #CyberSecurity: The Lost Decade

A Security #Governance Handbook for the #CISO and the #CIO &gt;&gt; Now with a full new section on #COVID19 and its implications for security #leaders

Buy It Here on @BlurbBooks &gt;&gt; https://t.co/MjaxSHCJ43 https://t.co/MDjTgvXfbF",NEGATIVE
348,136366013,The Human Services Council of New York,The human services sector has been on the frontlines of #COVID19 since the beginning. 82% of these workers are women and 80% are people of color. The City simply can't recover equitably without raising wages for our workforce. #StillOnTheFrontlines @HSC_NY https://t.co/26Tn3Tt0Mj,POSITIVE
349,289315781,"Barbara Robles Ramamurthy, MD","Great resource to share with your #latinx families, friends, patients about #COVID19 and #vaccines 

We need to stop the spread of misinformation and increase dialogue and education efforts https://t.co/TTqwTalBeD",NEGATIVE
350,162248023,RIS,".@JanetYellen, thank you for standing up for the world’s most vulnerable countries, supporting a new issuance of SDRs and proposing an economic package that will help the world recover from #COVID19. Now it’s time for the rest of the #G20 to stand with you. @ONECampaign",NEGATIVE
351,8.78E+17,Mohammed Umar,"Ongoing: Today, we are engaging Health Correspondents on #COVID19 vaccine Introduction. 
Objectives of the meeting include: https://t.co/D7RrXj0n7Y",NEGATIVE
352,17159804,Christine Gorman,The uptick doesn’t have to happen. But it likely will happen as more &amp; more governors relax public health recommendations. People that have been able to avoid #COVID19 thus far should stay the course until they &amp; more people are vaccinated. This is not the time to relax. https://t.co/tgb643RzBQ,NEGATIVE
353,1.08E+18,"Silas Joy, MD ➐","❓Questions on #COVID19 tests❓Check out the new Q&amp;A on in vitro diagnostics assessment and performance issued by the @EU_Commission, referring to our #SARSCoV2 diagnostic pipeline as a resource for information on COVID-19 tests around the world:  https://t.co/pCskvlGKBa https://t.co/CPY8uUwCxn",NEGATIVE
354,7.19E+17,Hugo (Alessandro) ⚓️,"#beautiful
#Mumbai
@drmbct 
@maha_tourism 
@_VT2021_ 
My Beautiful Mumbai, 
Lively #Mumbaikars 
Wear Mask in Public and Wash your hands Frequently to control #Covid_19 Spread.
#COVID19 https://t.co/Pq3HruqEnc",NEGATIVE
355,226307927,Jackson Hole Community Radio,"This morning on KHOL: Teton County's #COVID19 risk level has been downgraded to ""yellow."" Plus, a #Wyoming legislative committee advanced a bill Wednesday that would require voters to show a photo ID at the polls. 

https://t.co/6XVKqqqjHp",POSITIVE
356,2433334383,Marie Cherchari,"❤ Belgium supports #VaccineEquity.

Today, in the presence of our Belgian Ambassador, half a million #COVID19 vaccine doses have safely arrived in Côte d'Ivoire.

💉 Belgium contributes to #COVAX, a global initiative making sure vaccines are available to all countries. https://t.co/3iSiyjzB49",POSITIVE
357,1.14E+18,Ritwika Dhar,"This photo was taken in February of 2020.

I was on my way to Australia for the @ICC @T20WorldCup, an incredible day of championing women’s sports. 🏏 

We returned to the U.S. just before lockdown. 

It’s been almost an entire year. 

#T20WorldCup #COVID19 https://t.co/tzvns8jITl",NEGATIVE
358,1.22E+18,Carmen Sara,"🇮🇹 Italy has suspended #mink farming until the end of 2021!

Huge step forward in addressing the serious risks from #COVID19. 🦠

We ask the @EU_Commission to extend this to all Member states to protect #publichealth! 

Read our scientific statement ➡ https://t.co/mUfCHC4h83 https://t.co/LD3z8NrnMW https://t.co/xPNWuiI6nB",POSITIVE
359,532178152,HM Government East,"Our new postcode checker helps people who need to leave home for work find out if rapid #COVID19 testing is offered by their local authority or near their place of work. 
 
Click here to use the postcode checker: https://t.co/LIIASh5ma9 https://t.co/MfBzg1qyyf",NEGATIVE
360,302039567,Joint SDG Fund,"The integrated policy support &amp; development of financing infrastructure has been critical in responding to #COVID19 &amp; forging ahead in #SDG acceleration.

- @SaraOffermans @NLatUN on deepening our recovery efforts &amp; scaling up the #SDGs as quickly as possible https://t.co/D3j7bwnj3Y",NEGATIVE
361,189089920,Maxwell Silverhammer,Seeing a discarded face mask is the modern day equivalent for seeing a used Johnny (condom) everywhere I go on my walks I see them and it’s just disgusting.... pick your fucking masks up you mingers. #WearAMask #dirty #COVID19,NEGATIVE
362,1.27E+18,Jennifer Fouraker,"Hang in there @PeterHotez -you’ve been an important voice during this #COVID19 pandemic &amp; our country is better for it. These extremists movements are impacting the safety of Americans in a variety of ways-but voices of truth &amp; reason will prevail. 
Btw-that 🥪 looks delicious! https://t.co/hHTmqgeIVO",NEGATIVE
363,1.35E+18,St Albans COVID vaccination programme,"The Joint Committee on Vaccination and Immunisation has advised that people should continue to be prioritised by age for Phase 2 of the #COVID19 vaccine rollout.

This will be the most effective way of reducing death and serious illness.

We expect Phase 2 to begin in mid-April.",NEGATIVE
364,736472070,corixpartners,"The #future of work after COVID-19 &gt; https://t.co/1kP5q67m0u via @McKinsey_MGI 

#business #leaders #leadership #management #CEO #COVID19 #pandemic #crisisresponse #postcovid #newnormal #jobs #skills #talent #talentmanagement #futureofwork https://t.co/WLCoWOBR52",NEGATIVE
365,1.24E+18,IFI44L,"Post-lockdown rebound of infectious diseases:

RSV is back in Australia with a vengeance - current cases in red below, usual incidence in black

Note that #RSV is far more dangerous to infants &amp; young children than #covid19

https://t.co/Q6Nk3HVCtD https://t.co/KhgkOUinj6 https://t.co/jx1loncBmj",POSITIVE
